source_file,sheet,row,key,value_1,value_2,value_3,value_4
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,107,Test Name,vgs-id#1@1,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,108,Mode,Sweeping,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,109,Speed,Normal,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,110,Sweep Delay,0,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,111,Hold Time,0,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,112,Site Coordinate,"0,0",,,
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,113,Last Executed,07/11/2026 17:06:46,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,114,Clarius+ Version,V1.12,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,115,Execution Time,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,116,Interlock,High Voltage Enabled,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,118,Device Terminal,Drain,Bulk,Source,Gate
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,119,Instrument,SMU3,GNDU,SMU4,SMU1
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,120,Name,DrainV,N/A,SourceV,GateV
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,121,Operation Mode,Voltage Bias,Common,Voltage Bias,Voltage Linear Sweep
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,122,Master/Subordinate,N/A,N/A,N/A,Master
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,123,Start/Bias,0.1,0,0,-10
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,124,Stop,N/A,N/A,N/A,8
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,125,Step,N/A,N/A,N/A,0.05
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,126,Number of Points,0,N/A,0,361
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,127,Compliance,0.1,N/A,0.1,0.1
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,128,Measure Current,Measured,N/A,No,No
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,129,Measure Voltage,No,N/A,No,Programmed
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,130,Current Range,Limited Auto=1uA,N/A,Limited Auto=1uA,Auto
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,131,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,132,AC Measure I Range,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,133,Dual Sweep,N/A,N/A,N/A,Disabled
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,134,Pulse Mode,Disabled,N/A,Disabled,Disabled
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,135,Pulse On Time,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,136,Pulse Off Time,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,137,Pulse Base Voltage,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,138,Presoak,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,139,Frequency Mode,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,140,Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,141,Start Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,142,Stop Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,143,Frequency Points,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,144,AC Drive Signal,OFF,N/A,OFF,OFF
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,145,Overvoltage Protection,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,146,Compensation,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,147,CVU Path,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,149,Formulas,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,150,"GM = DIFF(DRAINI, GATEV)",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,151,"IDLIN = TANFIT(GATEV, DRAINI, MAXPOS(GM))",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-10K.xlsx,S1-10K,152,"VT = TANFITXINT(GATEV, DRAINI, MAXPOS(GM))",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,5,Test Name,vgs-id#1@1,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,6,Mode,Sweeping,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,7,Speed,Normal,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,8,Sweep Delay,0,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,9,Hold Time,0,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,10,Site Coordinate,"0,0",,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,11,Last Executed,07/11/2026 17:39:23,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,12,Clarius+ Version,V1.12,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,13,Execution Time,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,14,Interlock,High Voltage Enabled,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,16,Device Terminal,Drain,Bulk,Source,Gate
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,17,Instrument,SMU3,GNDU,SMU4,SMU1
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,18,Name,DrainV,N/A,SourceV,GateV
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,19,Operation Mode,Voltage Bias,Common,Voltage Bias,Voltage Linear Sweep
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,20,Master/Subordinate,N/A,N/A,N/A,Master
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,21,Start/Bias,0.1,0,0,-10
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,22,Stop,N/A,N/A,N/A,8
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,23,Step,N/A,N/A,N/A,0.05
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,24,Number of Points,0,N/A,0,361
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,25,Compliance,0.1,N/A,0.1,0.1
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,26,Measure Current,Measured,N/A,No,No
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,27,Measure Voltage,No,N/A,No,Programmed
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,28,Current Range,Limited Auto=1uA,N/A,Limited Auto=1uA,Auto
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,29,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,30,AC Measure I Range,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,31,Dual Sweep,N/A,N/A,N/A,Disabled
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,32,Pulse Mode,Disabled,N/A,Disabled,Disabled
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,33,Pulse On Time,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,34,Pulse Off Time,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,35,Pulse Base Voltage,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,36,Presoak,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,37,Frequency Mode,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,38,Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,39,Start Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,40,Stop Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,41,Frequency Points,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,42,AC Drive Signal,OFF,N/A,OFF,OFF
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,43,Overvoltage Protection,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,44,Compensation,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,45,CVU Path,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,47,Formulas,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,48,"GM = DIFF(DRAINI, GATEV)",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,49,"IDLIN = TANFIT(GATEV, DRAINI, MAXPOS(GM))",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S3-20K,50,"VT = TANFITXINT(GATEV, DRAINI, MAXPOS(GM))",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,56,Test Name,vgs-id#1@1,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,57,Mode,Sweeping,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,58,Speed,Normal,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,59,Sweep Delay,0,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,60,Hold Time,0,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,61,Site Coordinate,"0,0",,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,62,Last Executed,07/11/2026 17:38:29,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,63,Clarius+ Version,V1.12,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,64,Execution Time,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,65,Interlock,High Voltage Enabled,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,67,Device Terminal,Drain,Bulk,Source,Gate
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,68,Instrument,SMU3,GNDU,SMU4,SMU1
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,69,Name,DrainV,N/A,SourceV,GateV
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,70,Operation Mode,Voltage Bias,Common,Voltage Bias,Voltage Linear Sweep
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,71,Master/Subordinate,N/A,N/A,N/A,Master
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,72,Start/Bias,0.1,0,0,-10
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,73,Stop,N/A,N/A,N/A,8
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,74,Step,N/A,N/A,N/A,0.05
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,75,Number of Points,0,N/A,0,361
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,76,Compliance,0.1,N/A,0.1,0.1
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,77,Measure Current,Measured,N/A,No,No
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,78,Measure Voltage,No,N/A,No,Programmed
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,79,Current Range,Limited Auto=1uA,N/A,Limited Auto=1uA,Auto
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,80,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,81,AC Measure I Range,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,82,Dual Sweep,N/A,N/A,N/A,Disabled
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,83,Pulse Mode,Disabled,N/A,Disabled,Disabled
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,84,Pulse On Time,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,85,Pulse Off Time,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,86,Pulse Base Voltage,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,87,Presoak,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,88,Frequency Mode,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,89,Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,90,Start Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,91,Stop Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,92,Frequency Points,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,93,AC Drive Signal,OFF,N/A,OFF,OFF
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,94,Overvoltage Protection,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,95,Compensation,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,96,CVU Path,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,98,Formulas,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,99,"GM = DIFF(DRAINI, GATEV)",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,100,"IDLIN = TANFIT(GATEV, DRAINI, MAXPOS(GM))",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S2-20K,101,"VT = TANFITXINT(GATEV, DRAINI, MAXPOS(GM))",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,107,Test Name,vgs-id#1@1,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,108,Mode,Sweeping,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,109,Speed,Normal,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,110,Sweep Delay,0,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,111,Hold Time,0,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,112,Site Coordinate,"0,0",,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,113,Last Executed,07/11/2026 17:37:29,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,114,Clarius+ Version,V1.12,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,115,Execution Time,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,116,Interlock,High Voltage Enabled,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,118,Device Terminal,Drain,Bulk,Source,Gate
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,119,Instrument,SMU3,GNDU,SMU4,SMU1
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,120,Name,DrainV,N/A,SourceV,GateV
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,121,Operation Mode,Voltage Bias,Common,Voltage Bias,Voltage Linear Sweep
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,122,Master/Subordinate,N/A,N/A,N/A,Master
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,123,Start/Bias,0.1,0,0,-10
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,124,Stop,N/A,N/A,N/A,8
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,125,Step,N/A,N/A,N/A,0.05
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,126,Number of Points,0,N/A,0,361
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,127,Compliance,0.1,N/A,0.1,0.1
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,128,Measure Current,Measured,N/A,No,No
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,129,Measure Voltage,No,N/A,No,Programmed
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,130,Current Range,Limited Auto=1uA,N/A,Limited Auto=1uA,Auto
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,131,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,132,AC Measure I Range,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,133,Dual Sweep,N/A,N/A,N/A,Disabled
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,134,Pulse Mode,Disabled,N/A,Disabled,Disabled
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,135,Pulse On Time,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,136,Pulse Off Time,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,137,Pulse Base Voltage,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,138,Presoak,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,139,Frequency Mode,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,140,Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,141,Start Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,142,Stop Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,143,Frequency Points,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,144,AC Drive Signal,OFF,N/A,OFF,OFF
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,145,Overvoltage Protection,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,146,Compensation,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,147,CVU Path,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,149,Formulas,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,150,"GM = DIFF(DRAINI, GATEV)",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,151,"IDLIN = TANFIT(GATEV, DRAINI, MAXPOS(GM))",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-20K.xlsx,S1-20K,152,"VT = TANFITXINT(GATEV, DRAINI, MAXPOS(GM))",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,5,Test Name,vgs-id#1@1,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,6,Mode,Sweeping,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,7,Speed,Normal,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,8,Sweep Delay,0,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,9,Hold Time,0,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,10,Site Coordinate,"0,0",,,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,11,Last Executed,07/11/2026 18:04:08,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,12,Clarius+ Version,V1.12,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,13,Execution Time,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,14,Interlock,High Voltage Enabled,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,16,Device Terminal,Drain,Bulk,Source,Gate
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,17,Instrument,SMU3,GNDU,SMU4,SMU1
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,18,Name,DrainV,N/A,SourceV,GateV
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,19,Operation Mode,Voltage Bias,Common,Voltage Bias,Voltage Linear Sweep
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,20,Master/Subordinate,N/A,N/A,N/A,Master
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,21,Start/Bias,0.1,0,0,-14
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,22,Stop,N/A,N/A,N/A,2
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,23,Step,N/A,N/A,N/A,0.05
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,24,Number of Points,0,N/A,0,321
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,25,Compliance,0.1,N/A,0.1,0.1
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,26,Measure Current,Measured,N/A,No,No
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,27,Measure Voltage,No,N/A,No,Programmed
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,28,Current Range,Limited Auto=1uA,N/A,Limited Auto=1uA,Auto
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,29,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,30,AC Measure I Range,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,31,Dual Sweep,N/A,N/A,N/A,Disabled
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,32,Pulse Mode,Disabled,N/A,Disabled,Disabled
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,33,Pulse On Time,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,34,Pulse Off Time,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,35,Pulse Base Voltage,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,36,Presoak,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,37,Frequency Mode,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,38,Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,39,Start Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,40,Stop Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,41,Frequency Points,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,42,AC Drive Signal,OFF,N/A,OFF,OFF
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,43,Overvoltage Protection,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,44,Compensation,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,45,CVU Path,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,47,Formulas,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,48,"GM = DIFF(DRAINI, GATEV)",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,49,"IDLIN = TANFIT(GATEV, DRAINI, MAXPOS(GM))",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,50,"VT = TANFITXINT(GATEV, DRAINI, MAXPOS(GM))",,,,
