source_file,sheet,device_group,device_no,device_id,dose_krad_si,scan_no,sweep,point_no,DrainI,GateV,GM,IDLIN,VT
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,141,-4.66074401295202e-12,-3.0,8.48211199730856e-13,-0.793951962176381,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,142,-3.72749053845212e-12,-2.95000004768372,1.86650872904125e-11,-0.786120536770342,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,143,-5.0000836804287e-12,-2.90000009536743,-2.54518871123428e-11,-0.778289111364303,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,144,-4.23652779524275e-12,-2.84999990463257,1.52710594492503e-11,-0.770457648615083,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,145,-4.49104642363807e-12,-2.79999995231628,-5.09037742246855e-12,-0.762626223209044,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,146,-4.32140434547534e-12,-2.75,3.39284479892342e-12,-0.754794797803006,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,147,-2.24278928762089e-12,-2.70000004768372,4.15723408035627e-11,-0.746963372396967,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,148,-5.72122904607397e-12,-2.65000009536743,-6.9568861515098e-11,-0.739131946990928,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,149,-5.80605008515533e-12,-2.59999990463257,-1.69641431032021e-12,-0.731300484241708,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,150,-3.93959864730675e-12,-2.54999995231628,3.73290643567416e-11,-0.723469058835669,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,151,-6.10297923309133e-12,-2.5,-4.3267652978941e-11,-0.71563763342963,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,152,-3.98200916684743e-12,-2.45000004768372,4.24194417792101e-11,-0.707806208023592,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,153,-4.49104642363807e-12,-2.40000009536743,-1.01807548449371e-11,-0.699974782617553,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,154,-4.87279661065543e-12,-2.34999990463257,-7.63497461523041e-12,-0.692143319868333,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,155,-4.61833349341134e-12,-2.29999995231628,5.08926719838513e-12,-0.684311894462294,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,156,-4.66074401295202e-12,-2.25,-8.48211199730856e-13,-0.676480469056255,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,157,-4.15170675616139e-12,-2.20000004768372,1.01807548449371e-11,-0.668649043650217,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,158,-3.81231157753348e-12,-2.15000009536743,6.78791004601368e-12,-0.660817618244178,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,159,-4.10924072546948e-12,-2.09999990463257,-5.93856030491021e-12,-0.652986155494958,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,160,-5.25460230882402e-12,-2.04999995231628,-2.29072535131502e-11,-0.645154730088919,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,161,-3.55784846028939e-12,-2.0,3.39351093337347e-11,-0.63732330468288,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,162,-3.68508001891144e-12,-1.95000004768372,-2.54463359919257e-12,-0.629491879276842,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,163,-2.75188205556276e-12,-1.89999997615814,1.86639325680038e-11,-0.621660435199212,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,164,-3.89718812776607e-12,-1.85000002384186,-2.29061432890668e-11,-0.613829009793174,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,165,-3.81231157753348e-12,-1.79999995231628,1.69752857631776e-12,-0.605997565715544,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,166,-2.96393465326616e-12,-1.75,1.69675546668674e-11,-0.598166140309505,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,167,-4.15170675616139e-12,-1.70000004768372,-2.3755464712881e-11,-0.590334714903467,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,168,-3.34568484028352e-12,-1.64999997615814,1.61204152571183e-11,-0.582503270825837,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,169,-3.09122172303944e-12,-1.60000002384186,5.08926719838513e-12,-0.574671845419799,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,170,-2.75188205556276e-12,-1.54999995231628,6.78678364096171e-12,-0.566840401342169,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,171,-2.24278928762089e-12,-1.5,1.01818650690205e-11,-0.55900897593613,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,172,-3.89718812776607e-12,-1.45000004768372,-3.30880083580873e-11,-0.551177550530092,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,173,-3.7699010579928e-12,-1.39999997615814,2.54573775375842e-12,-0.543346106452462,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,174,-3.34568484028352e-12,-1.35000002384186,8.48433244547539e-12,-0.535514681046424,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,175,-3.51543794074871e-12,-1.29999995231628,-3.39505715263551e-12,-0.527683236968794,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,176,-3.72749053845212e-12,-1.25,-4.24105599865428e-12,-0.519851811562755,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,177,-4.74556505203338e-12,-1.20000004768372,-2.03615096898742e-11,-0.512020386156717,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,178,-5.16978126974266e-12,-1.14999997615814,-8.48431221727947e-12,-0.504188942079087,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,179,-4.7031545324927e-12,-1.10000002384186,9.33254364520625e-12,-0.496357516673049,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,180,-3.13363224258012e-12,-1.04999995231628,3.1390400893923e-11,-0.488526072595419,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,181,-2.20037876808021e-12,-1.0,1.86650872904125e-11,-0.48069464718938,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,182,-4.36381486501602e-12,-0.949999988079071,-4.32687116226515e-11,-0.472863212447546,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,183,-2.75188205556276e-12,-0.899999976158142,3.22386485027725e-11,-0.465031777705712,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,184,-2.49730791601621e-12,-0.850000023841858,5.09148764655197e-12,-0.457200352299673,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,185,-3.64266949937075e-12,-0.800000011920929,-2.29072262055825e-11,-0.449368917557839,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,186,-3.98200916684743e-12,-0.75,-6.78679173143634e-12,-0.441537482816005,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,187,-4.40622538455671e-12,-0.699999988079071,-8.48432233136537e-12,-0.433706048074171,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,188,-2.53971843555689e-12,-0.649999976158142,3.73301300797997e-11,-0.425874613332337,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,189,-4.7031545324927e-12,-0.600000023841858,-4.32687632030244e-11,-0.418043187926298,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,190,-4.74556505203338e-12,-0.550000011920929,-8.48210188584552e-13,-0.410211753184464,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,191,-3.51543794074871e-12,-0.5,2.46025363599917e-11,-0.40238031844263,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,192,-4.32140434547534e-12,-0.449999988079071,-1.61193242513863e-11,-0.394548883700796,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,193,-4.40622538455671e-12,-0.400000005960464,-1.6964213883148e-12,-0.38671745362686,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,194,-2.49730791601621e-12,-0.349999994039536,3.81783402683842e-11,-0.378886018885026,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,195,-2.5821844662488e-12,-0.300000011920929,-1.69753161173648e-12,-0.371054588811089,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,196,-3.51543794074871e-12,-0.25,-1.86650650398998e-11,-0.363223154069255,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,197,-2.92152413372548e-12,-0.200000002980232,1.1878276848465e-11,-0.35539172166137,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,198,-4.23652779524275e-12,-0.150000005960464,-2.63000747979519e-11,-0.347560289253485,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,199,-1.6489309917489e-12,-0.100000001490116,5.17519314428938e-11,-0.339728855678625,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,200,-3.13363224258012e-12,-0.0500000007450581,-2.9694024574149e-11,-0.331897422687253,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,201,-3.4729719100568e-12,0.0,-6.78679324840248e-12,-0.32406598969588,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,202,-1.86103910060353e-12,0.0500000007450581,3.22386557086719e-11,-0.316234556704508,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,203,-3.30327432074284e-12,0.100000001490116,-2.88447039729666e-11,-0.308403123713135,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,204,-2.4910629115027e-13,0.150000005960464,6.1083355130574e-11,-0.300571690138276,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,205,4.72039074495001e-13,0.200000002980232,1.44229081725777e-11,-0.29274025773039,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,206,3.52623485966319e-12,0.25,6.10839193442491e-11,-0.284908825322505,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,207,9.50739487137753e-12,0.300000011920929,1.196231717139e-10,-0.277077390580671,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,208,1.54461443635512e-11,0.349999994039536,1.18775032320735e-10,-0.269245960506735,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,209,2.71539457585845e-11,0.400000005960464,2.34155972073533e-10,-0.261414525764901,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,210,4.73880656937098e-11,0.449999988079071,4.0468254342826e-10,-0.253583095690964,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,211,7.57667539819096e-11,0.5,5.67573630443897e-10,-0.24575166094913,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,212,1.26924748489188e-10,0.550000011920929,1.02315964620529e-09,-0.237920226207296,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,213,2.15581635876205e-10,0.600000023841858,1.77313732499147e-09,-0.230088791465462,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,214,3.63795604751971e-10,0.649999976158142,2.96428220447512e-09,-0.222257366059423,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,215,6.18957052278546e-10,0.699999988079071,5.1032277338272e-09,-0.214425931317589,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,216,1.06973019331491e-09,0.75,9.01546067127397e-09,-0.206594496575755,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,217,1.85470161451207e-09,0.800000011920929,1.56994246809086e-08,-0.198763061833921,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,218,3.24193405454309e-09,0.850000023841858,2.77446421857824e-08,-0.190931627092087,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,219,5.71490810230557e-09,0.899999976158142,4.94595281235312e-08,-0.183100201686048,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,220,1.01489963100221e-08,0.949999988079071,8.86817430109551e-08,-0.175268766944214,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,221,1.81496471185483e-08,1.0,1.60012978020457e-07,-0.16743733220238,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,222,3.26719131749087e-08,1.04999995231628,2.90445598117716e-07,-0.159605906796341,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,223,5.89503876824438e-08,1.10000002384186,5.2556873831859e-07,-0.151774462718712,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,224,1.07354075851163e-07,1.14999997615814,9.68074686602342e-07,-0.143943037312673,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,225,1.96571605215468e-07,1.20000004768372,1.78434803475576e-06,-0.136111593235044,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,226,3.61460280373649e-07,1.25,3.29777664816852e-06,-0.128280167829005,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,227,6.66849473418552e-07,1.29999995231628,6.10778968574021e-06,-0.120448742422966,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,228,1.23661152429122e-06,1.35000002384186,1.13952247164537e-05,-0.112617298345337,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,229,2.29862394007796e-06,1.39999997615814,2.12402685720334e-05,-0.104785872939298,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,230,4.28180101152975e-06,1.45000004768372,3.96634846899659e-05,-0.0969544288616686,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,231,7.97985558165237e-06,1.5,7.3961161937313e-05,-0.08912300345563,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,232,1.48981753227417e-05,1.54999995231628,0.00013836652677839,-0.0812915780495914,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,233,2.76860137091717e-05,1.60000002384186,0.000255756401866131,-0.0734601339719618,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,234,5.15315405209549e-05,1.64999997615814,0.000476910991053427,-0.0656287085659232,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,235,9.58428136073053e-05,1.70000004768372,0.00088622419397313,-0.0577972644882936,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,236,0.000177439069375396,1.75,0.00163192667168836,-0.0499658390822549,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,237,0.000326524517731741,1.79999995231628,0.00298171181070888,-0.0421344136762163,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,238,0.000594852492213249,1.85000002384186,0.00536655181271622,-0.0343029695985868,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,239,0.00107249664142728,1.89999997615814,0.00955289209462842,-0.0264715441925481,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,240,0.00190189958084375,1.95000004768372,0.0165880350589549,-0.0186401001149185,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,241,0.00329647958278656,2.0,0.0278916266383842,-0.0108086747088799,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,242,0.00554557796567678,2.04999995231628,0.0449820105559927,-0.00297724930284132,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,243,0.00897288601845503,2.09999990463257,0.0685462264263405,0.00485417610319733,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,244,0.0139032192528248,2.15000009536743,0.0986062885342558,0.0126856388524179,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,245,0.0203927326947451,2.20000004768372,0.12979039261617,0.0205170642584565,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,246,0.0280816797167063,2.25,0.15377908709439,0.0283484896644951,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,247,0.0361799150705338,2.29999995231628,0.161964861538278,0.0361799150705338,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,248,0.0437445305287838,2.34999990463257,0.151292453448728,0.0440113404765723,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,249,0.0501602292060852,2.40000009536743,0.128313484068931,0.0518428032257929,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,250,0.0552669651806355,2.45000004768372,0.102134816894357,0.0596742286318315,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,251,0.0592081695795059,2.5,0.0788241631499893,0.0675056540378701,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,252,0.0622235052287579,2.54999995231628,0.0603067704980569,0.0753370794439088,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,253,0.0645306035876274,2.59999990463257,0.046142011181842,0.0831685048499474,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,254,0.066306009888649,2.65000009536743,0.035507990568197,0.090999967599168,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,255,0.0677064955234528,2.70000004768372,0.0280097394082445,0.0988313930052065,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,256,0.068817175924778,2.75,0.0222136292110722,0.106662818411245,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,257,0.0697115287184715,2.79999995231628,0.0178870729323129,0.114494243817284,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,258,0.0704403594136238,2.84999990463257,0.0145766278044012,0.122325669223322,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,259,0.071043960750103,2.90000009536743,0.0120719806786321,0.130157131972543,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,260,0.0715481713414192,2.95000004768372,0.0100842214433875,0.137988557378582,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,261,0.0719754248857498,3.0,0.00854507903583435,0.14581998278462,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,262,0.0723396465182304,3.04999995231628,0.00728443959659538,0.153651408190659,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,263,0.0726551339030266,3.09999990463257,0.00630975371337291,0.161482833596697,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,264,0.0729260072112083,3.15000009536743,0.00541744549772073,0.169314296345918,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,265,0.0731673091650009,3.20000004768372,0.00482604367832535,0.177145721751957,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,266,0.0733792260289192,3.25,0.00423834132036335,0.184977147157995,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,267,0.0735690519213676,3.29999995231628,0.00379652146961352,0.192808572564034,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,268,0.0737389549612999,3.34999990463257,0.00339806403929142,0.200639997970072,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,269,0.07389185577631,3.40000009536743,0.0030580046348395,0.208471460719293,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,270,0.0740310922265053,3.45000004768372,0.00278473165963331,0.216302886125332,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,271,0.0741563215851784,3.5,0.00250458956202465,0.22413431153137,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,272,0.0742708370089531,3.54999995231628,0.00229031065970484,0.231965736937409,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,273,0.0743761509656906,3.59999990463257,0.0021062811434566,0.239797162343448,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,274,0.0744731426239014,3.65000009536743,0.00193982576436705,0.247628625092668,
S转移特性曲线\S转移特性曲线\vgs-id#S-0K.xlsx,S1-0k,S,1,S1,0,1,transfer,275,0.0745628327131271,3.70000004768372,0.0017938034952197,0.255460050498707,
