source_file,sheet,device_group,device_no,device_id,dose_krad_si,scan_no,sweep,point_no,DrainI,DrainV,GateI,GateV
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,31,7.24205362345742e-10,30.0,-4.09450140459455e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,32,7.49361406260363e-10,31.0,-4.15881051818445e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,33,7.66372520999425e-10,32.0,-4.19748041879942e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,34,7.84274478693447e-10,33.0,-4.24623752826037e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,35,7.99503907522592e-10,34.0,-4.31264829403588e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,36,8.16430145711422e-10,35.0,-4.31811253420733e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,37,8.23047963116608e-10,36.0,-4.35846331248158e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,38,8.4141654754788e-10,37.0,-4.38578423578306e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,39,8.47907077883292e-10,38.0,-4.38998754015429e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,40,8.55967186019768e-10,39.0,-4.42823694379868e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,41,8.61948623587239e-10,40.0,-4.43033831842854e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,42,8.69923966195785e-10,41.0,-4.4379042107856e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,43,8.55415738243437e-10,42.0,-4.38074049258219e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,44,8.68693728062198e-10,43.0,-4.42319292304205e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,45,8.66699878532273e-10,44.0,-4.40637998311288e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,46,8.72766192649976e-10,45.0,-4.42361342001263e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,47,8.79171901946307e-10,46.0,-4.41142400386951e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,48,8.86935025423696e-10,47.0,-4.41814917984118e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,49,8.86722972825993e-10,48.0,-4.38452329998285e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,50,8.98346508293457e-10,49.0,-4.45597808651499e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,51,8.91474172259876e-10,50.0,-4.46522513408709e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,52,8.96310248243992e-10,51.0,-4.4580797387006e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,53,9.05006680707032e-10,52.0,-4.43328068699955e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,54,9.00849395080172e-10,53.0,-4.43201975119933e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,55,9.09121611325503e-10,54.0,-4.4488326911285e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,56,9.10648778607026e-10,55.0,-4.44378867037187e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,57,9.12897146765346e-10,56.0,-4.44547010314267e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,58,9.19769482798927e-10,57.0,-4.49086462461779e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,59,9.26684173840897e-10,58.0,-4.52280934926108e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,60,9.20151288497095e-10,59.0,-4.50977921673257e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,61,9.32283916732501e-10,60.0,-4.52196863287568e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,62,9.26599352801816e-10,61.0,-4.5488690592066e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,63,9.34404886798745e-10,62.0,-4.60267018942417e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,64,9.43737754610652e-10,63.0,-4.59090127025164e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,65,9.38434996378135e-10,64.0,-4.623265936754e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,66,9.51713041708047e-10,65.0,-4.60939536539584e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,67,9.58924717409104e-10,66.0,-4.59216220605185e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,68,9.54343160053384e-10,67.0,-4.62578780835443e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,69,9.69190727673208e-10,68.0,-4.65394944804132e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,70,9.68045310578702e-10,69.0,-4.6518477958557e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,71,9.73178426733057e-10,70.0,-4.6737047565415e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,72,9.81196124349992e-10,71.0,-4.68631411454368e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,73,9.78735648082818e-10,72.0,-4.69682237547175e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,74,9.88535031609672e-10,73.0,-4.71321481843034e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,75,9.94686222277608e-10,74.0,-4.74473904610306e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,76,9.97401161662026e-10,75.0,-4.76827688444814e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,77,1.0155152274649e-09,76.0,-4.78256823033263e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,78,1.01479413761041e-09,77.0,-4.8611681346955e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,79,1.01912112082658e-09,78.0,-4.85948670192471e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,80,1.04164699088471e-09,79.0,-4.84057238736568e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,81,1.04054409533205e-09,80.0,-4.83006412643761e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,82,1.05030106833937e-09,81.0,-4.87167639562358e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,83,1.06595465787507e-09,82.0,-4.90404106212594e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,84,1.07295428097842e-09,83.0,-4.89185136842707e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,85,1.08873510207275e-09,84.0,-4.9712922667311e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,86,1.102776758799e-09,85.0,-4.9456527762004e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,87,1.10748554771334e-09,86.0,-5.01878871794759e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,88,1.12933273843652e-09,87.0,-5.03518116090618e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,89,1.13624742947849e-09,88.0,-5.02383246114846e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,90,1.15406462164458e-09,89.0,-5.06040043202205e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,91,1.18562637485553e-09,90.0,-5.08099617935187e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,92,1.19275322951751e-09,91.0,-5.11125974878013e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,93,1.22664811641471e-09,92.0,-5.18439569052731e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,94,1.26113697263008e-09,93.0,-5.16253872984151e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,95,1.28697175139081e-09,94.0,-5.17598908178485e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,96,1.33333877272435e-09,95.0,-5.18187381892687e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,97,1.37457267790353e-09,96.0,-5.26047372328975e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,98,1.43345391112604e-09,97.0,-5.28905585994721e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,99,1.51583690044532e-09,98.0,-5.29031651819167e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,100,1.63046043333281e-09,99.0,-5.29494004197772e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,101,1.77995462813385e-09,100.0,-5.3146953504779e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,102,2.10193551453131e-09,101.0,-5.36513389270965e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,103,2.53777598935301e-09,102.0,-5.38404820726868e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,104,3.58686502721639e-09,103.0,-5.39960021139763e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,105,4.19926493577805e-09,104.0,-5.40842703955491e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,106,6.40977537713638e-09,105.0,-5.45634371018622e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,107,8.52258974504139e-09,106.0,-5.48786793785894e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,108,1.43581209144372e-08,107.0,-5.47904110970165e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,109,2.08283239544471e-08,108.0,-5.53284196236348e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,110,1.30007151710743e-07,109.0,-5.56814927499261e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,111,0.00170437397900969,110.0,-5.34874144975106e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,112,0.00656007789075375,111.0,-5.30797017450624e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,113,0.00999992247670889,112.0,-5.71610259125777e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,114,0.00999993178993464,113.0,-5.65347435532715e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,115,0.00999994203448296,114.0,-5.64927105095592e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,116,0.00999994296580553,115.0,-5.68710023518548e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,117,0.00999995693564415,116.0,-5.65767765969838e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,118,0.00999994203448296,117.0,-5.61900803663917e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,119,0.0099999513477087,118.0,-5.60177515485094e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,120,0.00999993085861206,119.0,-5.58580293130717e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,121,0.00999994296580553,120.0,-5.62110968882479e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,122,0.00999993365257978,121.0,-5.56898971382225e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,123,0.00999995786696672,122.0,-5.59168711333768e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,124,0.00999994482845068,123.0,-5.56604762280699e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,125,0.00999995227903128,124.0,-5.56814927499261e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,126,0.00999992713332176,125.0,-5.56730828105145e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,127,0.00999993737787008,126.0,-5.5202326043613e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,128,0.00999993085861206,127.0,-5.52401513420619e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,129,0.0099999476224184,128.0,-5.51981238494648e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,130,0.00999993737787008,129.0,-5.52695778033296e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,131,0.00999994855374098,130.0,-5.4782001157605e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,132,0.00999992247670889,131.0,-5.45886558178665e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,133,0.00999993085861206,132.0,-5.50341938687637e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,134,0.00999992806464434,133.0,-5.47946132911648e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,135,0.00999994110316038,134.0,-5.46727219052912e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,136,0.00999993551522493,135.0,-5.46601097717314e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,137,0.00999993365257978,136.0,-5.47735967693086e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,138,0.00999992713332176,137.0,-5.45718414901586e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,139,0.00999992806464434,138.0,-5.48324441407289e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,140,0.00999993365257978,139.0,-5.44751688202894e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,141,0.00999993644654751,140.0,-5.46937384271473e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,142,0.00999993830919266,141.0,-5.46601097717314e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,143,0.00999992620199919,142.0,-5.46811262935876e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,144,0.00999992620199919,143.0,-5.49333190047463e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,145,0.00999991688877344,144.0,-5.44961853421455e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,146,0.00999993085861206,145.0,-5.4231380497427e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,147,0.00999992620199919,146.0,-5.43154465848517e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,148,0.00999993551522493,147.0,-5.38951272499588e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,149,0.00999992061406374,148.0,-5.38194655508306e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,150,0.00999992247670889,149.0,-5.38572964003947e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S2-0k,S,2,S2,0,1,output,151,0.00999991036951542,150.0,-5.41094891115534e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,1,2.77478040544565e-11,0.0,4.49182968598194e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,2,5.42176303852671e-11,1.0,1.29780575175431e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,3,7.56394946677119e-11,2.0,-1.32969191213306e-11,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,4,9.52797563069652e-11,3.0,-8.25239321322613e-11,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,5,1.26161192604002e-10,4.0,-1.1930209597999e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,6,1.42492712074116e-10,5.0,-1.44479317398805e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,7,1.81518716724227e-10,6.0,-1.61292201816821e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,8,2.13587925124159e-10,7.0,-1.87436233201055e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,9,2.51553416985573e-10,8.0,-2.0370266584635e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,10,2.8629504322808e-10,9.0,-2.21860557703124e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,11,3.27866234162144e-10,10.0,-2.44894216017144e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,12,3.54632961885315e-10,11.0,-2.53594867327678e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,13,4.00149163803931e-10,12.0,-2.80789669293569e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,14,4.43926145843321e-10,13.0,-2.98569280410277e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,15,4.86474027727724e-10,14.0,-3.20972415313037e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,16,5.23041554512105e-10,15.0,-3.32573302230799e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,17,5.68347924279067e-10,16.0,-3.50226819767485e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,18,6.17090489818395e-10,17.0,-3.72756048250267e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,19,6.63245347531927e-10,18.0,-3.94696830774421e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,20,7.1542405333247e-10,19.0,-4.17478274172822e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,21,7.65481678044466e-10,20.0,-4.3635073332382e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,22,8.21690437913247e-10,21.0,-4.64806498845505e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,23,8.78790040736988e-10,22.0,-4.87251683445322e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,24,9.32029342592955e-10,23.0,-5.05367525605038e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,25,9.83571668555783e-10,24.0,-5.25332832790326e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,26,1.02438146853956e-09,25.0,-5.35378519295193e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,27,1.07129982662713e-09,26.0,-5.47777989634568e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,28,1.11066722485731e-09,27.0,-5.56646784222181e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,29,1.13845333160612e-09,28.0,-5.61690638445356e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,30,1.17353615713967e-09,29.0,-5.68794067401512e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,31,1.25061638822643e-09,30.0,-5.80520909121418e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,32,1.25689481045299e-09,31.0,-5.81865833293449e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,33,1.30491628613782e-09,32.0,-5.92793536480229e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,34,1.34016864272724e-09,33.0,-6.01367622365956e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,35,1.37563327395895e-09,34.0,-6.0523430711612e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,36,1.4051162455786e-09,35.0,-5.99602367756802e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,37,1.44198075702207e-09,36.0,-6.03847361002607e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,38,1.46132506095853e-09,37.0,-6.03595173842564e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,39,1.47719081411424e-09,38.0,-5.96870441960107e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,40,1.48631151830614e-09,39.0,-5.93676163784806e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,41,1.51053425323511e-09,40.0,-5.89305104714555e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,42,1.53577517369996e-09,41.0,-5.7942811659828e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,43,1.54956225628666e-09,42.0,-5.75645309197625e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,44,1.56127055728206e-09,43.0,-5.61102220242304e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,45,1.58727508914325e-09,44.0,-5.58033841357997e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,46,1.61056468162002e-09,45.0,-5.48450507231735e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,47,1.63529645380578e-09,46.0,-5.43280531672963e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,48,1.64721702944348e-09,47.0,-5.33024735460685e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,49,1.70130476373487e-09,48.0,-5.3092308327507e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,50,1.71954606109637e-09,49.0,-5.28064925120475e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,51,1.75976189176197e-09,50.0,-5.17514864295521e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,52,1.80680748140816e-09,51.0,-5.09738862231046e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,53,1.85728932233786e-09,52.0,-5.11714393081064e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,54,1.95070204433989e-09,53.0,-5.01920893736241e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,55,2.08271844215346e-09,54.0,-4.98390217984479e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,56,2.25775043105614e-09,55.0,-4.96582830411541e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,57,2.53964271834661e-09,56.0,-4.88932949682663e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,58,3.18661608211812e-09,57.0,-4.85318174536786e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,59,3.81433062912606e-09,58.0,-4.85023965435261e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,60,4.72228256498397e-09,59.0,-4.82333895046594e-10,-20.0
S输出特性曲线\vds-id#S-0K.xlsx,S3-0k,S,3,S3,0,1,output,61,5.67846791810211e-09,60.0,-4.74642047887386e-10,-20.0
